Player IGN,League Selection,Roughly how much have you spent on the game so far? (EUR/USD),Card status in Account (non-borrow) [SSR Rice Shower  - Power],Card status in Account (non-borrow) [SSR Super Creek - Stamina],Card status in Account (non-borrow) [SSR Kitasan Black - Speed],Card status in Account (non-borrow) [SSR Riko Kashimoto - Pal],Card status in Account (non-borrow) [R Riko Kashimoto - Pal],Card most frequently borrowed for Libra Cup (CM6) ace runs,Weekly Career Count,Select day,Long S aptitude affects,Turf G uma (e.g. Haru Urara) falling significantly behind everyone else in the race disables the gold recovery skill called,Libra Cup takes place at  ______ racecourse in _______ season,Libra Cup weather is ______ and the ground is ________ conditions,"Libra Cup race length is ______m, which is a ______________",Base speed for Libra Cup is,Which running style has the highest base target speed in the final leg and last spurt?,Which of these skills has the biggest full acceleration effect upon successfully triggering (ignore timing differences),End Closer only acceleration skill is called,Skill activation is determined by __________,Having 2 gold recovery skills on uma with 300 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,Having 2 gold recovery skills on uma with 500 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,"OPTIONAL BONUS QUESTION:
Libra constellation was invented by the __________ by detaching the giant scorpion claws from the Scorpius constellation and giving these scorpion claws to Virgo. This is why some of the stars that form the Libra constellation are/have been called ""Northern claw"", ""Southern claw"" and ""3rd star of the scorpion"".",Go to Submit page or fill in a different section of the survey before submitting?,How did you find out about this survey? (optional),"Star rating for filling this form (1=lowest, 5=highest) (optional)",Suggestions how to improve this form for future Champions Meeting data collection (optional),Consent,Day 1 - Team Comp 1 - Uma 1 - Name,Day 1 - Team Comp 1 - Uma 1 - Running Style,Day 1 - Team Comp 1 - Uma 1 - Role,Day 1 - Team Comp 1 - Uma 2 - Name,Day 1 - Team Comp 1 - Uma 2 - Running Style,Day 1 - Team Comp 1 - Uma 2 - Role,Day 1 - Team Comp 1 - Uma 3 - Name,Day 1 - Team Comp 1 - Uma 3 - Running Style,Day 1 - Team Comp 1 - Uma 3 - Role,Day 1 - Team Comp 1 - Number of attempts/races,Day 1 - Team Comp 1 - Number of wins,Day 1 - Add 2nd Team Comp?,Day 1 - Team Comp 2 - Uma 1 - Name,Day 1 - Team Comp 2 - Uma 1 - Running Style,Day 1 - Team Comp 2 - Uma 1 - Role,Day 1 - Team Comp 2 - Uma 2 - Name,Day 1 - Team Comp 2 - Uma 2 - Running Style,Day 1 - Team Comp 2 - Uma 2 - Role,Day 1 - Team Comp 2 - Uma 3 - Name,Day 1 - Team Comp 2 - Uma 3 - Running Style,Day 1 - Team Comp 2 - Uma 3 - Role,Day 1 - Team Comp 2 - Number of attempts/races,Day 1 - Team Comp 2 - Number of wins,Day 1 - How many team comps total?,Go to Submit page or fill in another day before submitting?,Was your Day 2 - Team Comp 1 the exact same three umas as your Day 1 - Team Comp 1?,Day 2 - Team Comp 1 - Uma 1 - Name,Day 2 - Team Comp 1 - Uma 1 - Running Style,Day 2 - Team Comp 1 - Uma 1 - Role,Day 2 - Team Comp 1 - Uma 2 - Name,Day 2 - Team Comp 1 - Uma 2 - Running Style,Day 2 - Team Comp 1 - Uma 2 - Role,Day 2 - Team Comp 1 - Uma 3 - Name,Day 2 - Team Comp 1 - Uma 3 - Running Style,Day 2 - Team Comp 1 - Uma 3 - Role,Day 2 - Team Comp 1 - Number of attempts/races played,Day 2 - Team Comp 1 - Number of wins,Day 2 - Add 2nd Team Comp?,Day 2 - Team Comp 2 - Uma 1 - Name,Day 2 - Team Comp 2 - Uma 1 - Running Style,Day 2 - Team Comp 2 - Uma 1 - Role,Day 2 - Team Comp 2 - Uma 2 - Name,Day 2 - Team Comp 2 - Uma 2 - Running Style,Day 2 - Team Comp 2 - Uma 2 - Role,Day 2 - Team Comp 2 - Uma 3 - Name,Day 2 - Team Comp 2 - Uma 3 - Running Style,Day 2 - Team Comp 2 - Uma 3 - Role,Day 2 - Team Comp 2 - Number of attempts/races,Day 2 - Team Comp 2 - Number of wins,Day 2 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 3 - Team Comp 1 the exact same three umas as your Day 2 - Team Comp 1?,A Group or B Group?,Day 3 - Team Comp 1 - Uma 1 - Name,Day 3 - Team Comp 1 - Uma 1 - Running Style,Day 3 - Team Comp 1 - Uma 1 - Role,Day 3 - Team Comp 1 - Uma 2 - Name,Day 3 - Team Comp 1 - Uma 2 - Running Style,Day 3 - Team Comp 1 - Uma 2 - Role,Day 3 - Team Comp 1 - Uma 3 - Name,Day 3 - Team Comp 1 - Uma 3 - Running Style,Day 3 - Team Comp 1 - Uma 3 - Role,Day 3 - Team Comp 1 - Number of attempts/races played,Day 3 - Team Comp 1 - Number of wins,Day 3 - Add 2nd Team Comp?,Day 3 - Team Comp 2 - Uma 1 - Name,Day 3 - Team Comp 2 - Uma 1 - Running Style,Day 3 - Team Comp 2 - Uma 1 - Role,Day 3 - Team Comp 2 - Uma 2 - Name,Day 3 - Team Comp 2 - Uma 2 - Running Style,Day 3 - Team Comp 2 - Uma 2 - Role,Day 3 - Team Comp 2 - Uma 3 - Name,Day 3 - Team Comp 2 - Uma 3 - Running Style,Day 3 - Team Comp 2 - Uma 3 - Role,Day 3 - Team Comp 2 - No. of attempts/races played,Day 3 - Team Comp 2 - Number of wins,Day 3 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 4 - Team Comp 1 the exact same three umas as your Day 3 - Team Comp 1?,A Group or B Group?,Day 4 - Team Comp 1 - Uma 1 - Name,Day 4 - Team Comp 1 - Uma 1 - Running Style,Day 4 - Team Comp 1 - Uma 1 - Role,Day 4 - Team Comp 1 - Uma 2 - Name,Day 4 - Team Comp 1 - Uma 2 - Running Style,Day 4 - Team Comp 1 - Uma 2 - Role,Day 4 - Team Comp 1 - Uma 3 - Name,Day 4 - Team Comp 1 - Uma 3 - Running Style,Day 4 - Team Comp 1 - Uma 3 - Role,Day 4 - Team Comp 1 - Number of attempts/races played,Day 4 - Team Comp 1 - Number of wins,Day 4 - Add 2nd Team Comp?,Day 4 - Team Comp 2 - Uma 1 - Name,Day 4 - Team Comp 2 - Uma 1 - Running Style,Day 4 - Team Comp 2 - Uma 1 - Role,Day 4 - Team Comp 2 - Uma 2 - Name,Day 4 - Team Comp 2 - Uma 2 - Running Style,Day 4 - Team Comp 2 - Uma 2 - Role,Day 4 - Team Comp 2 - Uma 3 - Name,Day 4 - Team Comp 2 - Uma 3 - Running Style,Day 4 - Team Comp 2 - Uma 3 - Role,Day 4 - Team Comp 2 - No. of attempts/races played,Day 4 - Team Comp 2 - Number of wins,Day 4 - How many team comps total?,Go to Submit page or fill in another day?,A or B Finals?,Finals - Team Comp - Uma 1 - Name,Finals - Team Comp - Uma 1 - Running Style,Finals - Team Comp - Uma 1 - Role,Finals - Team Comp - Uma 2 - Name,Finals - Team Comp - Uma 2 - Running Style,Finals - Team Comp - Uma 2 - Role,Finals - Team Comp - Uma 3 - Name,Finals - Team Comp - Uma 3 - Running Style,Finals - Team Comp - Uma 3 - Role,Upload results list screenshot or insert results list winner data manually?,Finals - Results List - Upload Screenshot,Finals - Winner - Own uma or Opponent's uma?,Finals - Winner - Name,Finals - Winner - Running Style,Finals - Winner - Time,Finals - Winner - No. ____ favorite (optional),Finals - Winner - Gate number (optional),Optional - Finals - Winner - Screenshot - Skills,Optional - Finals - Winner - Screenshot - Skills (Continued),Optional - Finals - Winner - Deck,Score,Email Address,Finals result?,Column 156
Aknama,Graded (No Uma Restrictions),$101-500,2LB,MLB,MLB,MLB,MLB,SSR Power - Rice Shower,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Seiun Sky,Front Runner,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Upload results list screenshot,https://drive.google.com/open?id=1jJI5qOMDMu1-Gs6xs8HqRXi6I72Plyl8,,[Creeping Shadow] Manhattan Cafe,End,3:01.2,2,5,,,,,,1st,
mizuBP,Graded (No Uma Restrictions),$101-500,0LB,0LB,0LB,0LB,MLB,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,10,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,3 Attempts - 15 Races total,11,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,3 Attempts - 15 Races total,4,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3:05.0,,,,,,,,3rd,
ComicSprite,Graded (No Uma Restrictions),$101-500,None,MLB,0LB,2LB,MLB,SSR Speed - Kitasan Black,6-10 (roughly 1 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Narita Brian,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1otfN8kltRhT5z7QPr16obHyB9LGo9t_V,,[Red Strife] Gold Ship,End,3:00.6,3,2,https://drive.google.com/open?id=1GQhI3UDmaLs5iiAAwedFShl05QughzZG,,https://drive.google.com/open?id=1fg3CJKZuscsNQwYxUyEfzRKq0HA-u1bX,,,1st,
Arrival,Graded (No Uma Restrictions),$1-100,2LB,1LB,MLB,MLB,MLB,SSR Pal - Riko Kashimoto,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,16,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,16,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Gold Ship,End Closer,3:00.5,,,https://drive.google.com/open?id=1e6VsJNUFohZDbmv9ay9wsZQ6NL2bOVv0,,https://drive.google.com/open?id=1ZNLZ6zBn6AdBz-Pnsx2oEgCdKOjvTSl3,,,1st,
Pray,Graded (No Uma Restrictions),$101-500,0LB,MLB,MLB,1LB,MLB,SSR Speed - Sweep Tosho,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Matikanefukukitaru (Full Armor),Late Surger,Unity Cup Scenario Ace,Oguri Cap,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,14,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,End Closer,Unity Cup Scenario Ace,Matikanefukukitaru (Full Armor),End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=11hb-IiprAKTSF-iVl5ST7uXv1gYKeg4D,,[Starlight Beat] Oguri Cap,End,3:01.0,1,8,https://drive.google.com/open?id=1QEO8IuPEVlxwfbMyEn8cK3khmGo9SKiv,,https://drive.google.com/open?id=1ovlAQkGzfoe-fXKuVgi3aKQih4iubgTH,,,1st,
astrysc,Graded (No Uma Restrictions),$1-100,0LB,MLB,MLB,0LB,MLB,SSR Speed - Biko Pegasus,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Rice Shower,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Mayano Top Gun,End Closer,3:00.3,,,https://drive.google.com/open?id=1HjkpPoBFHkA2RdH1ZZANig7KpABgV6K3,,https://drive.google.com/open?id=1vDqaHFNEOhH91y6UBBR0e1kVoxS4tHEh,,,1st,
DocB,Graded (No Uma Restrictions),$501-1000,MLB,MLB,MLB,MLB,MLB,SSR Speed - Sweep Tosho,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Seiun Sky,Front Runner,Debuffer,4 Attempts - 20 Races total,17,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,12,Fill in another day before submitting,,,,,,,,,,,,,,No,A Group,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Gold Ship,End Closer,3:02.0,6,,https://drive.google.com/open?id=1xXTdKFV1_E3Xs1-D87liqdqBsiZLLDC4,,https://drive.google.com/open?id=1_fnZwF93LjHTdQHZbX0TBnpKm2BWnlMW,,,1st,
Ashe,Graded (No Uma Restrictions),$0,None,0LB,MLB,1LB,MLB,SSR Power - Rice Shower,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,6,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,3 Attempts - 15 Races total,7,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,9,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,3 Attempts - 15 Races total,7,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3:01.5,7,4,,,,,,2nd,
TheHeroOfTime,Graded (No Uma Restrictions),$0,2LB,0LB,1LB,None,MLB,SSR Speed - Kitasan Black,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week,Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,12,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week,Pace Chaser,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3:01.4,2,2,,,,,,2nd,
JackHalcyon,Graded (No Uma Restrictions),$1-100,0LB,1LB,MLB,2LB,MLB,SSR Stamina - Super Creek,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,14,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,10,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3:00.2,,,,,,,,3rd,
Kwazee,Graded (No Uma Restrictions),$0,2LB,0LB,MLB,None,MLB,SSR Pal - Riko Kashimoto,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Gold Ship,End Closer,N/A,,,,,,,,1st,
Whifston,Graded (No Uma Restrictions),$1-100,0LB,0LB,None,2LB,2LB,SSR Speed - Kitasan Black,6-10 (roughly 1 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Finals,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Insert results list winner data manually,,Winner = Opponent's uma,Manhattan Cafe,End Closer,N/A,,,,,,,,3rd,
Bunbun,Graded (No Uma Restrictions),$0,2LB,None,0LB,None,MLB,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Rice Shower (Halloween),Late Surger,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,2,Fill in another day before submitting,,,,,,,,,,,,,,No,Gold Ship,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,2 Attempts - 10 Races total,0,Fill in another day before submitting,,,,,,,,,,,,,,Yes,B Group,,,,,,,,,,2 Attempts - 10 Races total,4,Fill in another day before submitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1KwAa2ciwXi7uvRkZYg0KRn-KDDYstrRY,,[Emperor's Path] Symboli Rudolf,End,3:02.3,1,5,,https://drive.google.com/open?id=1QgZKkkU1tFewSPQax8CYbCY1NquA8GKT,https://drive.google.com/open?id=1QyS0iOhBOYcNs655qk0ImtLR_zfJNEac,,,1st,
McPHP,Graded (No Uma Restrictions),$101-500,MLB,MLB,MLB,MLB,MLB,SSR Wit - Fine Motion,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,A Group,Narita Brian,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Tokai Teio (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,7,Fill in another day before submitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Narita Brian,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),Pace Chaser,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Narita Brian,Late Surger,3:00:9,1,,https://drive.google.com/open?id=17YTKBRUNtLQrs2vyOGUhl-yWDoP68IeG,,https://drive.google.com/open?id=19_9rqAWCeRLinKcBG6eN8_Jzw4IwYKqg,,,1st,
JockeMS,Graded (No Uma Restrictions),$101-500,None,2LB,0LB,2LB,0LB,SSR Speed - Kitasan Black,21-30 (roughly 3-4 per day),Day 4,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Biwa Hayahide,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,16,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,11,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,A Finals,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Biwa Hayahide,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1rUqJQrm5jAp0-p-qOqw1_4MkBUF7lSqk,,[Scramble☆Zone] Mayano Top Gun,End,3:01.3,1,1,https://drive.google.com/open?id=1PCWE0rK_AP8ywxoJGOo26KHfBfEDi_ts,,https://drive.google.com/open?id=101UCPuIY7yKv_gzYfLQ-DlU5gRfgLM6I,,,1st,
Penrost,Graded (No Uma Restrictions),$1-100,1LB,None,3LB,1LB,MLB,SSR Power - Rice Shower,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,Victoria Frontier Discord server - https://discord.gg/trTN9w8t,5,,I accept these terms,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Meisho Doto,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,No,A Group,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,A Finals,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Agnes Tachyon,Pace Chaser,3:00.7,7,8,https://drive.google.com/open?id=1goJz4QrTjK7NZR1mKY7pI9MSX69ujHdZ,,https://drive.google.com/open?id=1mbuv4dn8P2rQFvbr85qynCoCc8BGVFx9,,,1st,
TMC-Char,Graded (No Uma Restrictions),$1-100,2LB,3LB,1LB,1LB,MLB,SSR Speed - Kitasan Black,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Seiun Sky,Front Runner,Debuffer,Upload results list screenshot,https://drive.google.com/open?id=1KjYLGpJUTJb59mJ7_KaoJZoiSQiyrUeC,,[Red Strife] Gold Ship,End,3:00.6,2,4,https://drive.google.com/open?id=1zs17Xzrw47j89lSeFPX57GHWY0vnC0vg,,,,,1st,
